key,cpu_number,total,user,system,idle,nice,iowait,irq,softirq,steal,guest,guest_nice,iteration&time
cpu_number,0,0.2,0.0,0.0,99.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1:1667128077.6455615
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667128077.6455615
cpu_number,2,0.1,0.0,0.1,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667128077.6455615
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667128077.6455615
cpu_number,4,0.6,0.4,0.2,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667128077.6455615
cpu_number,5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667128077.6455615
cpu_number,6,0.4,0.3,0.1,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667128077.6455615
cpu_number,7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667128077.6455615
cpu_number,0,0.4,0.1,0.1,99.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2:1667128097.8907518
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667128097.8907518
cpu_number,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667128097.8907518
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667128097.8907518
cpu_number,4,0.4,0.3,0.1,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667128097.8907518
cpu_number,5,0.1,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667128097.8907518
cpu_number,6,0.1,0.1,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667128097.8907518
cpu_number,7,0.1,0.1,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667128097.8907518
cpu_number,0,0.4,0.2,0.1,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667128118.1047535
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667128118.1047535
cpu_number,2,0.1,0.1,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667128118.1047535
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667128118.1047535
cpu_number,4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667128118.1047535
cpu_number,5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667128118.1047535
cpu_number,6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667128118.1047535
cpu_number,7,0.2,0.2,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667128118.1047535
